"","est","se","gr","cv"
"recDevs_pt.16",-0.134995132910686,0.0590309971869505,0.00184855332845357,0.437282410959261
"recDevs_pt.17",-0.118749447236385,0.0544377301576778,0.00473179280034186,0.458425124702376
"recDevs_pt.18",-0.187184693319934,0.0559523848530437,-0.00472281543293906,0.29891538597876
"recDevs_pt.19",-0.201889582928383,0.0548839402269192,0.00599404880279986,0.271851273507204
"recDevs_pt.20",-0.149317257907085,0.0529482497404527,-0.00520787811769718,0.354602344582302
"recDevs_pt.21",-0.0779212771939449,0.0487361950949305,-0.00956436651449355,0.625454264226532
"recDevs_pt.22",-0.164842858621926,0.0487594196221487,0.00406544993160907,0.295793339364372
"recDevs_pt.23",-0.0273794404490012,0.0477406680875155,-0.0073819907698196,1.7436685083627
"recDevs_pt.24",-0.0497318669703403,0.047708868685246,-0.00646385017253825,0.959321891408163
"recDevs_pt.25",-0.207302126593125,0.0494503507966559,-0.00600650824638427,0.238542419266701
"recDevs_pt.26",-0.083530442726648,0.049393814073864,-0.0128037685272719,0.591327095386103
"recDevs_pt.27",-0.141343607478687,0.0482757525048474,-0.010544505714086,0.341548891852975
"recDevs_pt.28",-0.15475692314632,0.0496523809545102,-0.0173540747267293,0.320841096766733
"recDevs_pt.29",-0.182310035337932,0.0518765700349814,-0.015092109375094,0.284551368435767
"recDevs_pt.30",-0.232245344235207,0.0557070864771708,-0.00450608141879583,0.239863092457747
"recDevs_pt.31",-0.16567278170394,0.0536052401894161,-0.00863930264770696,0.323560935224771
"recDevs_pt.32",-0.0704265894043536,0.0476954264343117,-0.00465678360652344,0.677236067197133
"recDevs_pt.33",-0.241422131919116,0.047841114316894,-0.00328364465057396,0.198163747194985
"recDevs_pt.34",-0.0363966871193246,0.0458990630632978,-0.00131155708499708,1.26107804572488
"recDevs_pt.35",-0.321563184267881,0.0481978460041164,-0.00163792691228837,0.149886082618105
"recDevs_pt.36",-0.0894063796256435,0.0454153243759611,-0.0108329133641063,0.507965142600798
"recDevs_pt.37",-0.214104019225689,0.0466873240762023,-0.00245692624059757,0.218059073552416
"recDevs_pt.38",-0.0154929480147988,0.0458672035063172,-0.0217569613589905,2.9605213586533
"recDevs_pt.39",-0.0989723252167912,0.0462521450704065,-0.0129841719598995,0.467324021832313
"recDevs_pt.40",-0.0442193346026676,0.045853030671549,-0.0207163245642783,1.03694528838032
"recDevs_pt.41",-0.219512201658944,0.0481712784958388,-0.00546757490917527,0.219446928834884
"recDevs_pt.42",-0.0591902109589264,0.0477310686624375,-0.0205526522992105,0.806401394574507
"recDevs_pt.43",0.0116467476542422,0.0473557507874869,-0.0228518250370144,4.06600642456937
"recDevs_pt.44",0.00891797309938095,0.0461913107578879,-0.0253438417209984,5.17957502709829
"recDevs_pt.45",-0.186434702793307,0.0462486581029157,-0.0114483011565021,0.248068934645658
"recDevs_pt.46",-0.0805003806510049,0.0462362327835527,-0.0167635184784567,0.574360424256894
"recDevs_pt.47",-0.0325927183245631,0.046313382288153,-0.0189367324546437,1.42097329308214
"recDevs_pt.48",0.0273595718988312,0.0464061995681597,-0.0187839372546805,1.69615956491417
"recDevs_pt.49",0.0516832167668732,0.0464948023879807,-0.0118019466959942,0.899611233521014
"recDevs_pt.50",-0.0422510536852503,0.0478225401149857,-0.00757395833548591,1.13186621264502
"recDevs_pt.51",-0.0696815025385808,0.049771159495178,-0.0156971983934353,0.714266450664163
"recDevs_pt.52",-0.106899666114016,0.051241337635533,-0.0180804983182545,0.479340483448103
"recDevs_pt.53",0.0352539182323304,0.0492562762856095,-0.0174117688959001,1.39718586629154
"recDevs_pt.54",-0.309571590365935,0.052627001344967,-0.00538450267974566,0.169999454028576
"recDevs_pt.55",0.0167247596356486,0.0469699882015313,-0.0173372077072449,2.80841035834174
"recDevs_pt.56",-0.386075234978568,0.0497486480490518,-0.00905693448540168,0.128857392398695
"recDevs_pt.57",0.0727221505878076,0.0455784690887098,-0.0102519938000016,0.626748091472853
"recDevs_pt.58",-0.0372517724462217,0.0450871026230973,-0.00955242134409318,1.21033442605146
"recDevs_pt.59",-0.15321622717566,0.0451200301888753,0.00352300686509155,0.29448597593482
"recDevs_pt.60",0.00391348238366488,0.0434631078398039,-0.00395305125652867,11.105992969643
"recDevs_pt.61",0.0340198262673749,0.043806669873538,0.0114831286604025,1.28768058746816
"recDevs_pt.62",-0.00383912067345198,0.0449006799103315,0.00987849920293393,11.6955635754889
"recDevs_pt.63",-0.0318506966831597,0.0459890600080197,0.00112423159273911,1.44389494727553
"recDevs_pt.64",-0.0279637715978174,0.0476590190810779,-0.00605153162755867,1.70431298633542
"recDevs_pt.65",-0.0254769610177154,0.0483798091587891,-0.00391005880833362,1.89896311122619
"recDevs_pt.66",0.129928933610563,0.049730327158386,-0.00438432119359167,0.382750214108915
"recDevs_pt.67",0.0496403816026564,0.0498467942116803,0.000976652379832244,1.00415815919136
"recDevs_pt.68",-0.0738404312904888,0.0541809356415872,0.00203056064714779,0.733757031137034
"recDevs_pt.69",0.00574272441897184,0.054620179604546,0.00145691675677018,9.51119636249671
"omegaM_pt",-0.254965129958244,0.923460164761132,8.70539542380422e-06,3.62190768954315
"omegaM_pt.1",-0.479347392550865,0.876322581374005,2.16701445762624e-05,1.82815760551157
"omegaM_pt.2",-0.561386360964005,0.863610604354387,1.78322435367987e-05,1.53835337729154
"omegaM_pt.3",-0.742319104815359,0.850518369767834,1.3603552908398e-05,1.14575842686871
"omegaM_pt.4",-0.670485045814939,0.850140877233536,1.23512221947149e-05,1.2679490505269
"omegaM_pt.5",-0.621287347471964,0.861973495617619,1.02902257757656e-05,1.38739908212361
"omegaM_pt.6",-0.648024503445358,0.848920806674573,-2.00793246227971e-06,1.310013436469
"omegaM_pt.7",-1.14200360861735,0.833922724824553,-1.10930694345402e-05,0.730227749310005
"omegaM_pt.8",-0.356410380516387,0.859898503814491,-1.7555272005778e-05,2.4126640267004
"omegaM_pt.9",0.14773235150089,0.885602349749592,-3.40894643628743e-05,5.99464058313765
"omegaM_pt.10",-0.0978396453563904,0.890860620992377,-4.74484514433779e-05,9.10531326792254
"omegaM_pt.11",-0.605808137163913,0.865830505534371,-5.8565174707015e-05,1.42921570777796
"omegaM_pt.12",-0.475991642625213,0.875776839244462,-5.96278257141212e-05,1.83989961339307
"omegaM_pt.13",0.328546874693532,0.91124630599435,-6.02319174689992e-05,2.77356558891135
"omegaM_pt.14",0.777372358893005,0.94692768603451,-0.000115861887675866,1.21811339855582
"omegaM_pt.15",-0.0594194535831551,0.923248898256605,-0.000213269611570082,15.5378220865757
"omegaM_pt.16",0.840679509424366,0.89661534104225,-0.000463323150567554,1.06653645175221
"omegaM_pt.17",0.134177501054243,0.90615510725217,-0.000322755057586339,6.75340575083334
