"","est","se","gr","cv"
"recDevs_pt.7",-0.112658864046678,0.0552298642075425,0.000260134660743816,0.490239846415097
"recDevs_pt.8",0.0886671915690428,0.0533600093006288,0.000755479037189088,0.601801053539389
"recDevs_pt.9",0.0420567950636525,0.0520560064266242,0.000815640100330306,1.23775495369626
"recDevs_pt.10",0.0387734317914323,0.0494998046839777,0.00116293578634896,1.27664233979195
"recDevs_pt.11",-0.109793382934251,0.0559071755231985,0.000877221300598752,0.509203505977025
"recDevs_pt.12",-0.156670596547968,0.0696670418713836,0.000700331270040877,0.444672091677736
"recDevs_pt.13",-0.0817731451217861,0.0773447079538244,0.00189725994833712,0.945844847212781
"recDevs_pt.14",-0.209529967003385,0.0995140408761721,0.00348504105429459,0.47493941940326
"recDevs_pt.15",-0.271309854303258,0.099653600906594,0.00432562513925827,0.367305497113296
"recDevs_pt.16",-0.13073628776896,0.0590053357483248,0.00190409296030047,0.451330971341334
"recDevs_pt.17",-0.115184682196688,0.0544639789003837,0.00481138063334008,0.472840466819899
"recDevs_pt.18",-0.183998247979165,0.0560041813862713,-0.00462875630139692,0.304373449211392
"recDevs_pt.19",-0.200076343671282,0.0549845301438819,0.00607945599783966,0.274817747740429
"recDevs_pt.20",-0.148719635727941,0.0529905005820854,-0.00507515965832539,0.356311393063275
"recDevs_pt.21",-0.0774693550650138,0.0487460563027261,-0.00932070859393841,0.629230180912407
"recDevs_pt.22",-0.164427025796149,0.0487456586948219,0.00421647457451479,0.296457704922883
"recDevs_pt.23",-0.0271143493063764,0.0477607991987429,-0.00707484627877175,1.76145843144062
"recDevs_pt.24",-0.0496540171131672,0.0477163085851698,-0.00609500473931002,0.960975795300084
"recDevs_pt.25",-0.207509470119941,0.049433289221633,-0.00588391898397855,0.238221846902025
"recDevs_pt.26",-0.0838709565374575,0.049376069700953,-0.0124132184441219,0.588714755851166
"recDevs_pt.27",-0.141729920260773,0.0482382932222035,-0.0102204554235721,0.340353632694131
"recDevs_pt.28",-0.155066154893294,0.0496206473807294,-0.0170102187445145,0.31999663250098
"recDevs_pt.29",-0.182638216834922,0.0518470664195533,-0.0148568709224115,0.283878518516283
"recDevs_pt.30",-0.2326324346069,0.0557143722534669,-0.0043350038795329,0.239495289414876
"recDevs_pt.31",-0.166182783542558,0.0536226916581352,-0.00847810452972375,0.322672965965833
"recDevs_pt.32",-0.0702469806476745,0.0477259802537919,-0.00439175357712696,0.679402585189572
"recDevs_pt.33",-0.240789434332233,0.0478589364222594,-0.00318002626217107,0.198758456968777
"recDevs_pt.34",-0.0356013139373601,0.0459626924218932,-0.00103247631535419,1.29103921565265
"recDevs_pt.35",-0.321066154907723,0.0482374037457202,-0.00156259273985082,0.150241322569749
"recDevs_pt.36",-0.089267980775506,0.0454525703994938,-0.0105676695068588,0.509169917417527
"recDevs_pt.37",-0.214075749623843,0.0467093582012207,-0.00229192904899511,0.218190795936928
"recDevs_pt.38",-0.0154695944680057,0.0459112037200508,-0.0213809314125655,2.96783498849984
"recDevs_pt.39",-0.0991205340598652,0.0462845140165765,-0.0127403396384325,0.466951822400618
"recDevs_pt.40",-0.0444520787853156,0.0458814914794993,-0.020335285323053,1.03215626205216
"recDevs_pt.41",-0.219953148439451,0.0481940190452952,-0.00532760781390396,0.219110385039849
"recDevs_pt.42",-0.0597224930744967,0.0477519090777579,-0.0202328104491691,0.799563223494255
"recDevs_pt.43",0.0112168372524229,0.047373567211198,-0.0224120744635972,4.22343358872975
"recDevs_pt.44",0.00856816232432847,0.0462251751749112,-0.0249279150683468,5.39499293140833
"recDevs_pt.45",-0.186983339523722,0.046276612500162,-0.0113410600562935,0.247490565833493
"recDevs_pt.46",-0.0811769754041265,0.0462521393234981,-0.0165148009216471,0.569769187546583
"recDevs_pt.47",-0.0332817170320065,0.0463126022561815,-0.0186972639563097,1.39153284103832
"recDevs_pt.48",0.0268108644075453,0.0463855587020404,-0.0185643661116286,1.73010306556868
"recDevs_pt.49",0.0512032678092365,0.046473029464005,-0.0115267913860289,0.907618428517991
"recDevs_pt.50",-0.0428205249014263,0.0478018547607007,-0.00742422780444096,1.11633042497124
"recDevs_pt.51",-0.0703777432423258,0.049760952812897,-0.0154920274731385,0.707055249577402
"recDevs_pt.52",-0.10762413640437,0.0512446374514777,-0.0179510370443858,0.476144470594767
"recDevs_pt.53",0.03478158312602,0.0493007556516859,-0.0171643362755973,1.41743851834059
"recDevs_pt.54",-0.310115663245411,0.0526577325020367,-0.00533010357127717,0.169800299510721
"recDevs_pt.55",0.0163875973740005,0.0469720451838262,-0.0172088276407907,2.86631677065419
"recDevs_pt.56",-0.386540092805936,0.0497502375123298,-0.00901622328489937,0.128706538954827
"recDevs_pt.57",0.0725661002105743,0.045615746097001,-0.0102306043740328,0.628609584428982
"recDevs_pt.58",-0.0372905739095625,0.0451285909333728,-0.00952334946363731,1.21018762121546
"recDevs_pt.59",-0.153341510913648,0.0451562506963731,0.00356798720287488,0.294481581845129
"recDevs_pt.60",0.00351786911438656,0.0434903151671045,-0.00406937243660699,12.3626871134142
"recDevs_pt.61",0.0334865285117657,0.0438116291225368,0.0115135182556698,1.30833595089271
"recDevs_pt.62",-0.00452603355306558,0.044894084530575,0.00976200204365618,9.91907903558674
"recDevs_pt.63",-0.0326857583690122,0.0459738440585905,0.00116422917474646,1.40654053485802
"recDevs_pt.64",-0.0288741968036255,0.0476365493279091,-0.00605798982512962,1.64979651735032
"recDevs_pt.65",-0.0263870476264642,0.0483463660392123,-0.00388195470486252,1.83220065858087
"recDevs_pt.66",0.129323568602925,0.0496865321388228,-0.00438525868174744,0.384203225101066
"recDevs_pt.67",0.0492389473321728,0.0498566840201266,0.00100167136144758,1.01254569241268
"recDevs_pt.68",-0.0742614563496128,0.0542064646191362,0.00205646336074006,0.72994076986505
"recDevs_pt.69",0.00520556628491468,0.0546625424209749,0.0015096952468725,10.5007869325154
"omegaM_pt",-0.259173992926798,0.921056298958749,-7.17720915276292e-06,3.55381451880048
"omegaM_pt.1",-0.482566962791775,0.875645998143461,5.5501023804032e-05,1.81455852899175
"omegaM_pt.2",-0.559485185442026,0.863083131359243,1.81016145050409e-05,1.54263804264514
"omegaM_pt.3",-0.738365013242193,0.850248040955922,2.68528867987715e-06,1.15152807311718
"omegaM_pt.4",-0.669134311975387,0.849933824885802,4.44270580270711e-06,1.27019913592036
"omegaM_pt.5",-0.624878180654487,0.861767410672877,2.44770935888807e-05,1.37909665812027
"omegaM_pt.6",-0.651021032074791,0.848920352564701,3.02325067000708e-06,1.30398299093227
"omegaM_pt.7",-1.13342482112395,0.834019876041718,-1.24639793638501e-05,0.735840490253842
"omegaM_pt.8",-0.345854211419472,0.860224655277555,-2.13187934000398e-05,2.48724643758703
"omegaM_pt.9",0.153478217665402,0.885934315597641,-3.38928909653367e-05,5.77237818547688
"omegaM_pt.10",-0.0970479303389972,0.891083010270656,-4.42142476592669e-05,9.18188576673426
"omegaM_pt.11",-0.598052583889189,0.866134474906693,-5.51138328821254e-05,1.4482580599755
"omegaM_pt.12",-0.46513069447498,0.876491457399414,-5.87253280413375e-05,1.88439823002599
"omegaM_pt.13",0.341340696153192,0.91271241108189,-2.34063743695929e-05,2.67390446368654
"omegaM_pt.14",0.800510101516625,0.948600021312875,-9.83683014473972e-05,1.18499444231332
"omegaM_pt.15",-0.017343318786524,0.926602043369245,-0.000148145559691031,53.4270317448832
"omegaM_pt.16",0.893659888949326,0.900342581754649,-0.000460265724481068,1.00747789275088
"omegaM_pt.17",0.189035322686062,0.910812767311019,-0.00029234431441441,4.81821468267939
"omegaM_pt.18",-0.0147527552932808,0.900741743906764,-0.000378000170706806,61.0558316734915
"omegaM_pt.19",0.21010098854875,0.898936705553695,-9.80564528876437e-05,4.27859341244895
"omegaM_pt.20",0.383379786690193,0.900359021872747,-0.000332647027890662,2.34847807091176
"omegaM_pt.21",-0.113000822063311,0.8895139367203,3.5283202408358e-05,7.87174748358848
"omegaM_pt.22",-0.802924975429621,0.864971478759601,0.000348315681328285,1.07727559265021
"omegaM_pt.23",-0.604569207971514,0.850680405204679,0.000170385533613326,1.40708523356479
"omegaM_pt.24",-0.453108333323397,0.848026013474988,0.000377698028332035,1.8715745244741
"omegaM_pt.25",-0.606263201647594,0.839557501872341,0.000500120389549141,1.38480696105378
"omegaM_pt.26",-0.472723622951799,0.847469765222461,0.000631184661906996,1.79273834451229
"omegaM_pt.27",-0.409744848502444,0.859948092920467,0.000929351169140043,2.09874046266463
"omegaM_pt.28",-0.529903875231876,0.854811646848284,0.00112580811660905,1.61314473587164
"omegaM_pt.29",-0.321607018698625,0.858737722031709,0.00160567724248392,2.67014608545103
"omegaM_pt.30",-0.225577425176451,0.868046984057187,0.00192373454698698,3.84811105711569
"omegaM_pt.31",0.74217149233964,0.884095254490189,0.00212113017712621,1.19122771975941
"omegaM_pt.32",0.745643908959737,0.921072018856203,0.00165907736690601,1.23527062688839
"omegaM_pt.33",0.0575006868811142,0.877157684178198,0.000867131150822933,15.2547340172087
"omegaM_pt.34",-0.178747041205766,0.836528936499932,0.000610978468075695,4.6799596281818
"omegaM_pt.35",-0.529490569766645,0.839907067706112,0.000422966119316428,1.58625500748063
"omegaM_pt.36",-0.12494105946123,0.811358275057855,0.00040001331593177,6.49392824549901
"omegaM_pt.37",-0.999390883040173,0.829640778738361,0.000540933971091769,0.830146435011066
"omegaM_pt.38",-0.437750986356494,0.817578142822692,0.000595059696330752,1.86767858509604
"omegaM_pt.39",-0.241918163152664,0.816435139218065,0.00128232101661327,3.3748401880137
"omegaM_pt.40",-0.468438515736529,0.818185175346663,0.00147227938353975,1.74662233753394
"omegaM_pt.41",-0.527011224467087,0.818372575911026,0.00192085864226852,1.55285606438186
"omegaM_pt.42",0.012677677081582,0.817893127062116,0.00204923123450117,64.5144312951733
"omegaM_pt.43",0.20891266534114,0.829013023007292,0.00240151189131243,3.96822768812782
"omegaM_pt.44",0.116974223491088,0.83741378537937,0.00266481908459598,7.15895998611327
"omegaM_pt.45",-0.0528220431434992,0.833130907030126,0.00291504355458086,15.7724097261213
"omegaM_pt.46",-0.302143986721872,0.834317670175536,0.00251243615071571,2.76132475521857
"omegaM_pt.47",-0.332863103427698,0.827760943409248,0.00246310108520398,2.48679092060754
"omegaM_pt.48",-0.264831911916101,0.830467329509863,0.00252343762196768,3.13582801823731
"omegaM_pt.49",-0.373328157557838,0.826692585158584,0.00242917830512323,2.21438583836395
"omegaM_pt.50",-0.467233746883032,0.822433805699398,0.00221882319286116,1.76021918619095
"omegaM_pt.51",-0.284225041161138,0.8264156588541,0.00203973678727335,2.90761030582655
"omegaM_pt.52",-0.0140576535542846,0.842662155691484,0.00229938220804442,59.9433008103014
"omegaM_pt.53",0.316608158828059,0.861658741723636,0.00271493476863394,2.72153043974959
"omegaM_pt.54",0.227716911847449,0.891729074654577,0.00256141204428839,3.91595453943255
"omegaM_pt.55",0.378249274383206,0.846753847090385,0.00208723515534187,2.23861327552088
"omegaM_pt.56",-0.640026627439297,0.845868960624645,0.0017455853920546,1.32161526467877
"omegaM_pt.57",-0.245145783495214,0.843772943797054,0.00165149798789288,3.44192313555957
"omegaM_pt.58",-0.304967956839986,0.846557985005414,0.00138550523852752,2.77589158473326
"omegaM_pt.59",-0.376451332941507,0.845222286901982,0.00131913113390694,2.24523653641389
"omegaM_pt.60",-0.439914358312269,0.839176312488019,0.000865670054567941,1.90759018575233
"omegaM_pt.61",-0.759639295315279,0.818642652702743,0.000598919438308981,1.07767286098987
"omegaM_pt.62",-0.619173823751951,0.813449533680467,-4.15488640992461e-06,1.31376602575232
"omegaM_pt.63",-0.584116808195797,0.820448282142522,-0.000421626465622337,1.40459625648626
"omegaM_pt.64",-0.471981554470273,0.824322791091458,-0.000447202453823676,1.74651484424351
"omegaM_pt.65",0.0158496707533741,0.834323187155724,-0.0001571103330667,52.6397803549398
"omegaM_pt.66",0.248074458412226,0.837998648977172,0.000150695974844965,3.37801261097451
"omegaM_pt.67",0.375557240349673,0.842281689053835,0.000446311209584274,2.2427518326357
"omegaM_pt.68",0.184757582026661,0.852685862741946,0.00029958576282111,4.61516032732504
"omegaM_pt.69",0.707787113505564,0.854155369617718,0.000209497176341915,1.20679700621733
"omegaM_pt.70",0.152272897806325,0.876976121611985,3.60046587823127e-05,5.75923972188016
"omegaM_pt.71",0.112102576402251,0.9176865056857,2.74591872569188e-05,8.1861321580409
"lnqComb_pg",-0.305697781974968,0.0935018781656871,-1.55849533876262e-05,0.305863776837424
"logitphi1_g",2.12537798839263,0.377668511577956,-1.55782067858823e-05,0.177694750599905
"logitphi1_g.1",1.05728062289728,0.320420068146547,-4.12744139666188e-06,0.303060569925604
"logitphi1_g.2",1.92261232724434,0.332761882702595,-0.0111398637377516,0.173077992888738
