"","est","se","gr","cv"
"recDevs_pt.41",-0.219786481339393,0.0486079172694967,-0.00429347163616445,0.221159722714868
"recDevs_pt.42",-0.0588218848247527,0.0482446624802944,-0.0180239693686675,0.820182192801694
"recDevs_pt.43",0.0120996517353705,0.047913264792234,-0.0194650037100039,3.9598879240607
"recDevs_pt.44",0.0086258304036739,0.046734184519836,-0.0221671563284063,5.41793454458959
"recDevs_pt.45",-0.187424355167477,0.0467190383135333,-0.00984137084964676,0.249268769108404
"recDevs_pt.46",-0.0812097138168103,0.0466709124384263,-0.0148847370881762,0.57469618158863
"recDevs_pt.47",-0.0327828102706885,0.0467356317589936,-0.0169793937063423,1.4256139535658
"recDevs_pt.48",0.0277420794637684,0.0467723969355645,-0.016669684363944,1.68597299984848
"recDevs_pt.49",0.05157657393246,0.0468331765043368,-0.00973247547102973,0.908031940346897
"recDevs_pt.50",-0.04294512463614,0.0481573944533226,-0.00593917452742954,1.12137046664422
"recDevs_pt.51",-0.0709725556825044,0.0501764932813597,-0.0140062815825686,0.706984450522313
"recDevs_pt.52",-0.108045242413623,0.0517254770170566,-0.0167932516819271,0.478739052840837
"recDevs_pt.53",0.0342872764196098,0.0499194733580912,-0.0148537466117722,1.45591830471378
"recDevs_pt.54",-0.311365430864411,0.0532358047180149,-0.00483537492192987,0.170975321731195
"recDevs_pt.55",0.0141085426436706,0.0474038541103128,-0.0157451442664198,3.35993981147153
"recDevs_pt.56",-0.388316837349225,0.050221468006468,-0.00883251762410664,0.129331162535459
"recDevs_pt.57",0.0713110977039467,0.0462026566041835,-0.00915972339708682,0.647902754154721
"recDevs_pt.58",-0.0384419476310018,0.0456255221582908,-0.00910619058582052,1.18686812115357
"recDevs_pt.59",-0.154212455094653,0.0455770920309136,0.00347901952114205,0.295547412191442
"recDevs_pt.60",0.00327817112860507,0.0439073505425909,-0.0043082456984691,13.3938555432505
"recDevs_pt.61",0.0332513226033176,0.0441908365689303,0.0109995100931033,1.32899485220841
"recDevs_pt.62",-0.00471131882727661,0.045250169233957,0.00935895565757394,9.60456528052761
"recDevs_pt.63",-0.0323572844011243,0.0462865518545103,0.00098226964581194,1.43048320374197
"recDevs_pt.64",-0.0279303699800592,0.0479136484902071,-0.00618377395432379,1.71546773366822
"recDevs_pt.65",-0.0247763975725275,0.0486567347379935,-0.0036997755700825,1.96383411250814
"recDevs_pt.66",0.131369670920895,0.0499439554290782,-0.00437732551515158,0.380178735921111
"recDevs_pt.67",0.0502840941155676,0.0502200209300361,0.00124921905854269,0.998725776278594
"recDevs_pt.68",-0.0735986884015184,0.0545787722453057,0.00213877995862699,0.741572620799309
"recDevs_pt.69",0.00514211172969263,0.0551327567351511,0.0015259081455623,10.7218122890626
"omegaM_pt",-0.268388979376923,0.913285791386862,-4.78409378198307e-05,3.40284386306433
"omegaM_pt.1",-0.506723307358574,0.867579390302265,3.41123243810316e-06,1.71213634285888
"omegaM_pt.2",-0.592143828175093,0.855442010114561,1.12940659869067e-07,1.44465241282835
"omegaM_pt.3",-0.771936732839627,0.843222563934,2.1859939329952e-06,1.09234672747356
"omegaM_pt.4",-0.691153695661855,0.843017045835464,5.0579599365685e-06,1.21972442761546
"omegaM_pt.5",-0.632532264032548,0.85648012637883,8.16206972520263e-06,1.35404970636369
"omegaM_pt.6",-0.659950316697587,0.842140062591819,-3.62573881867112e-06,1.27606585114758
"omegaM_pt.7",-1.17407979269704,0.827003016151966,-8.11964515707768e-06,0.704383996127057
"omegaM_pt.8",-0.384396741505346,0.852196543851291,-1.3854661765814e-05,2.21697130031327
"omegaM_pt.9",0.134266697720916,0.875956377706539,-3.27240144326119e-05,6.52400329028188
"omegaM_pt.10",-0.108196690998675,0.882808372148831,-4.31295784765097e-05,8.15929178610131
"omegaM_pt.11",-0.620006242079543,0.859360979787099,-5.32882774821671e-05,1.38605214183771
"omegaM_pt.12",-0.48412092517854,0.870146187026013,-5.65212135186634e-05,1.79737363491386
"omegaM_pt.13",0.350374596925426,0.908599437827324,-5.30551121029047e-05,2.59322292711966
"omegaM_pt.14",0.834372554026082,0.949889593213481,-0.000121199909941474,1.13844779365045
"omegaM_pt.15",-0.0149763321751878,0.926392534995021,-0.000191962571431224,61.8571038728582
"omegaM_pt.16",0.899769478657736,0.902613648888842,-0.000464172308106192,1.00316099878754
"omegaM_pt.17",0.188336923651258,0.911379505584719,-0.000314307379597577,4.83909096483021
"omegaM_pt.18",-0.0174165095651282,0.899206422350801,-0.00040531879306028,51.629542589361
"omegaM_pt.19",0.20942299598781,0.896930139228166,-0.000122600500900764,4.28286366068593
"omegaM_pt.20",0.39638846457709,0.89852164940505,-0.000374221155295003,2.26677042775119
"omegaM_pt.21",-0.10376090575695,0.886145297210495,-2.53978676874694e-05,8.54026177533765
"omegaM_pt.22",-0.819404837529673,0.858891117737445,0.000286957309057848,1.04818897619254
"omegaM_pt.23",-0.628225925692667,0.844039001754189,0.000102560316045407,1.34352780940005
"omegaM_pt.24",-0.487447189917553,0.838727199476259,0.000296906285247338,1.7206524456898
"omegaM_pt.25",-0.651797800867643,0.830112334486408,0.000402061313933187,1.273573389449
"omegaM_pt.26",-0.514302280008543,0.838449141474469,0.000520030196006841,1.63026526240665
"omegaM_pt.27",-0.444496578764425,0.850762773035484,0.000816271764755033,1.91399172385165
"omegaM_pt.28",-0.561847590820562,0.846735048883732,0.00100164800056697,1.50705469368855
"omegaM_pt.29",-0.353905007647162,0.849654958613542,0.00148852259377412,2.40079948080485
"omegaM_pt.30",-0.256723027690314,0.860572091888296,0.00181685728000147,3.35214218853172
"omegaM_pt.31",0.750614111111842,0.876388581085871,0.00202561132390836,1.16756209097605
"omegaM_pt.32",0.789616832474182,0.92194882416247,0.00160668149012114,1.16759013517181
"omegaM_pt.33",0.0787048937756853,0.875155193772822,0.000798788915292273,11.1194507963771
"omegaM_pt.34",-0.172577363667045,0.833178049762838,0.000544583432751055,4.82785246024674
"omegaM_pt.35",-0.547619667919091,0.833257873509318,0.000365340922638426,1.52159961068533
"omegaM_pt.36",-0.137991034168782,0.804340903848142,0.000324641043937313,5.82893597901675
"omegaM_pt.37",-1.02145059267539,0.823373900165564,0.000472707914973254,0.806082943286544
"omegaM_pt.38",-0.468325015534487,0.810338176871562,0.000503290764462066,1.7302901830831
"omegaM_pt.39",-0.286054410575217,0.806441967891586,0.00115547662586615,2.81919081852274
"omegaM_pt.40",-0.514232209252979,0.809357506000063,0.00134034636624656,1.57391445233625
"omegaM_pt.41",-0.581623181138607,0.809449748980906,0.0017753381105809,1.391708197387
"omegaM_pt.42",-0.0396125163633662,0.808977127134949,0.00189090916680621,20.4222604722757
"omegaM_pt.43",0.165788564566836,0.819119043046995,0.0022468478135798,4.94074513032397
"omegaM_pt.44",0.0745133967023117,0.826184633884274,0.002497796186401,11.0877328164889
"omegaM_pt.45",-0.0963316146153672,0.822653247528735,0.00273577162959794,8.53980545030232
"omegaM_pt.46",-0.335639583819167,0.826441928157919,0.00236163449033421,2.46228981323962
"omegaM_pt.47",-0.367374704135145,0.819904589447546,0.00233383051395502,2.23179380675576
"omegaM_pt.48",-0.307120900462814,0.821039087402389,0.002411900704735,2.67334162593665
"omegaM_pt.49",-0.426655000904371,0.81673949023842,0.00234041913571888,1.91428551993343
"omegaM_pt.50",-0.529503826203102,0.813431672166308,0.00211471743164358,1.53621490896328
"omegaM_pt.51",-0.347957992987051,0.81734271989938,0.00192091224562631,2.34896952038058
"omegaM_pt.52",-0.0752431770671127,0.832498563135679,0.00216870617607335,11.0641070138909
"omegaM_pt.53",0.266376308128936,0.8489193459455,0.00260306201554333,3.18691760505439
"omegaM_pt.54",0.19352311699745,0.881056202726233,0.00244863647185976,4.55271812688839
"omegaM_pt.55",0.38222119503969,0.838975928177274,0.00201269930819891,2.19500105976633
"omegaM_pt.56",-0.635687687923616,0.842628510513876,0.00166420695654363,1.32553850974557
"omegaM_pt.57",-0.233726038119808,0.841161904330737,0.00159684685723252,3.59892252954529
"omegaM_pt.58",-0.313479465504412,0.841020790373118,0.00133618095831054,2.68285767624317
"omegaM_pt.59",-0.402098051358917,0.837553422854063,0.00129180405649399,2.08295817406599
"omegaM_pt.60",-0.4757551129602,0.8304707721422,0.000859218674708067,1.74558454448324
"omegaM_pt.61",-0.801742872631527,0.810533057998621,0.000625443008961627,1.01096384597501
"omegaM_pt.62",-0.671827831601192,0.804616775541485,3.25401788311393e-05,1.19765323449583
"omegaM_pt.63",-0.643726108791213,0.810831696149601,-0.000390153057045774,1.25959112901631
"omegaM_pt.64",-0.536162024825819,0.81438153977967,-0.000420197175494505,1.51890940065036
"omegaM_pt.65",-0.0519337009384342,0.822831621133072,-0.000140483585673148,15.8438856901131
"omegaM_pt.66",0.190837389495717,0.826654540732407,0.000157581071642456,4.33172211649311
"omegaM_pt.67",0.314320409456667,0.829292267882422,0.00045071196166856,2.63836595694162
"omegaM_pt.68",0.125180921960759,0.843365852922681,0.00032743153549059,6.73717559922632
"omegaM_pt.69",0.661453374393488,0.842311272182598,0.000184343490394137,1.27342501344852
"omegaM_pt.70",0.132452637418929,0.870017856440466,2.29639082774562e-05,6.56852044167852
"omegaM_pt.71",0.105512063502117,0.914326645574897,8.13840692083625e-06,8.66561239754877
"lnqComb_pg",-0.31761599529382,0.0931556101909305,-1.42062129718329e-05,0.293296343922334
"logitphi1_g",2.12550628690116,0.377551634914979,-2.40077988156173e-06,0.177629037016598
"logitphi1_g.1",1.06105169222367,0.320831080326217,-1.00639375499867e-07,0.302370829505814
"logitphi1_g.2",1.92831639397985,0.333367490707248,-0.0111094140219876,0.172880079092836
