"","est","se","gr","cv"
"recDevs_pt.58",-0.0360655864923442,0.0444310981965043,-0.010106658644268,1.2319527427049
"recDevs_pt.59",-0.152489303606328,0.0445394424931122,0.00345611627128317,0.292082404731134
"recDevs_pt.60",0.00382164143839589,0.0428632494155667,-0.00388497087876649,11.2159264825112
"recDevs_pt.61",0.033511297140939,0.0431939349303988,0.012147075817464,1.28893652635221
"recDevs_pt.62",-0.00462247324443773,0.0442766062567339,0.010254823038039,9.57855327989456
"recDevs_pt.63",-0.0334023061693992,0.04539112311531,0.00137055510170958,1.35892183267556
"recDevs_pt.64",-0.0304014133980578,0.0470648443341074,-0.00606360392450078,1.5481136918823
"recDevs_pt.65",-0.0287877660732321,0.0477376117314456,-0.00400049187549723,1.65826037386881
"recDevs_pt.66",0.125672393372042,0.0490612778541762,-0.00472315644396204,0.390390256266822
"recDevs_pt.67",0.0472170485426064,0.0491704442317745,0.000826847561370192,1.04137055892864
"recDevs_pt.68",-0.0757324051178941,0.0534705382851993,0.00198753393836082,0.706045690770822
"recDevs_pt.69",0.00540839865361495,0.0539566758737071,0.00149398869791928,9.97646056243335
"omegaM_pt",-0.267354439567625,0.929612197601499,0.000120999012573743,3.47707784132892
"omegaM_pt.1",-0.458108156380287,0.886039455375531,6.17479496371528e-05,1.93412722090896
"omegaM_pt.2",-0.51858794693056,0.874620153102178,2.63627164806465e-05,1.68654161416384
"omegaM_pt.3",-0.695261946756828,0.860830108354217,4.78410070190722e-08,1.2381378160702
"omegaM_pt.4",-0.640957616853665,0.859485702772614,-8.9773396134933e-06,1.34093999380437
"omegaM_pt.5",-0.61697286560247,0.868023343135151,-7.01165775927111e-06,1.40690683744662
"omegaM_pt.6",-0.643726718035564,0.856925546467007,-1.52795065583316e-05,1.33119462414432
"omegaM_pt.7",-1.0924715102682,0.843840621298674,-3.29765083105076e-05,0.772414304050375
"omegaM_pt.8",-0.307787592757054,0.870488162587846,-3.87345219243443e-05,2.82821069813216
"omegaM_pt.9",0.170224250276974,0.898174462006232,-5.69630244616529e-05,5.27641896230884
"omegaM_pt.10",-0.0838841933096292,0.901540512015271,-6.78865052342301e-05,10.7474421156743
"omegaM_pt.11",-0.578071501571775,0.875019417598004,-7.66378134751547e-05,1.51368717402402
"omegaM_pt.12",-0.454418005505579,0.883947103376324,-7.23843287043281e-05,1.94522904609129
"omegaM_pt.13",0.311210406674305,0.914414796041828,-5.94801911809824e-05,2.93825263047454
"omegaM_pt.14",0.735133220928043,0.943328626799921,-0.00010809886522431,1.2832077233689
"omegaM_pt.15",-0.0685447032406282,0.922095289185855,-0.000215876031126999,13.4524659906807
"omegaM_pt.16",0.82397345778934,0.892053206056101,-0.000461686419698806,1.08262371514905
"omegaM_pt.17",0.120557979477695,0.903084475713995,-0.000321382667479232,7.49087268737014
"omegaM_pt.18",-0.0792144230223732,0.895655739153986,-0.000377301440074118,11.3067255302866
"omegaM_pt.19",0.134046082456108,0.894471212205013,-6.23905888645921e-05,6.67286350944199
"omegaM_pt.20",0.300185440059136,0.8959218650011,-0.000270274746483734,2.98456135922051
"omegaM_pt.21",-0.167624805838403,0.888268295565225,8.37884528049497e-05,5.2991458580513
"omegaM_pt.22",-0.819117677275484,0.869638095600631,0.000417468412045366,1.06167663050953
"omegaM_pt.23",-0.610432872577187,0.85641298357226,0.000271375572245125,1.40296013213799
"omegaM_pt.24",-0.438767524159787,0.858437457964563,0.000541292679905365,1.95647446699347
"omegaM_pt.25",-0.573893884638046,0.851561951140064,0.000689737235686817,1.48383172209117
"omegaM_pt.26",-0.443858897377822,0.8583772881447,0.000815710521768548,1.93389677038294
"omegaM_pt.27",-0.386099432599714,0.871028378577439,0.00113602962506848,2.25596907178175
"omegaM_pt.28",-0.510987284634894,0.864011241160565,0.0013324420481905,1.69086642102633
"omegaM_pt.29",-0.305272809402011,0.869230782246447,0.00181300997715095,2.84739012278609
"omegaM_pt.30",-0.216606213168173,0.875792173319406,0.00208013986452504,4.04324585389174
"omegaM_pt.31",0.694887917571289,0.888954641796549,0.00224149168819914,1.27927773575852
"omegaM_pt.32",0.667951481994133,0.914433510765876,0.0017704980972417,1.36901187498811
"omegaM_pt.33",-0.000689432868779972,0.875326342441128,0.000947729696500507,1269.63245020522
"omegaM_pt.34",-0.224492888154761,0.836186193452061,0.000695257768149141,3.7247781002114
"omegaM_pt.35",-0.553097001042549,0.845552768959816,0.000570133658719453,1.52876035734421
"omegaM_pt.36",-0.155410463915553,0.81688028391237,0.000534384903030427,5.25627595035199
"omegaM_pt.37",-1.00289361584382,0.836135470239017,0.000696852795209331,0.833722996167948
"omegaM_pt.38",-0.431504401464293,0.824795193305356,0.000787093104821297,1.91144097373386
"omegaM_pt.39",-0.217893705649413,0.828722384185989,0.00154826860055988,3.80333328911937
"omegaM_pt.40",-0.431597035958626,0.829706098020452,0.00175158704313234,1.92240916617414
"omegaM_pt.41",-0.482001908937901,0.83053837813561,0.00222929938284089,1.72310184406887
"omegaM_pt.42",0.0491262562098156,0.828897547233966,0.0023602068772382,16.8728010474437
"omegaM_pt.43",0.238265278501021,0.840380027868461,0.00270405703934557,3.52707718537705
"omegaM_pt.44",0.146236335585901,0.851433643120099,0.00299306859770761,5.822312489634
"omegaM_pt.45",-0.0301625016617269,0.846449077477244,0.00325194882720315,28.0629599948369
"omegaM_pt.46",-0.288333696446877,0.843321518699634,0.00278876569389311,2.92481083235101
"omegaM_pt.47",-0.316788515063153,0.836594512124423,0.00270434676148699,2.64086124447297
"omegaM_pt.48",-0.235174895639172,0.841636480150585,0.00274555577811996,3.57876837943582
"omegaM_pt.49",-0.319905513168837,0.840485059792652,0.00263685746474774,2.62729157577559
"omegaM_pt.50",-0.401043133573803,0.835527644940105,0.00246429425238583,2.08338598767293
"omegaM_pt.51",-0.218632269989261,0.839309282912583,0.00229904525817107,3.83890851498641
"omegaM_pt.52",0.038669301804226,0.855944136274995,0.00255556162916487,22.134977781819
"omegaM_pt.53",0.346457601740538,0.876377973219334,0.00290600783172755,2.52953887810969
"omegaM_pt.54",0.225744660304608,0.901257234095017,0.00271888248981262,3.99237453891007
"omegaM_pt.55",0.338243023205654,0.851675359412373,0.00216570734734215,2.5179391768106
"omegaM_pt.56",-0.684602493017547,0.846608572002986,0.00184186517083282,1.23664254897957
"omegaM_pt.57",-0.287663459995817,0.8431659046707,0.00170697837455189,2.93108448561023
"omegaM_pt.58",-0.329568986219948,0.850089247287429,0.00144442651863985,2.579396978574
"omegaM_pt.59",-0.385553287624405,0.851756616104149,0.00133935296790989,2.20918001076393
"omegaM_pt.60",-0.435754467420967,0.847867274918077,0.000855030927313311,1.94574545600466
"omegaM_pt.61",-0.729662673823777,0.828704798938828,0.000570348285302753,1.13573686673052
"omegaM_pt.62",-0.571432200805135,0.825435847494126,-4.64678687550391e-05,1.44450355848184
"omegaM_pt.63",-0.528256788248451,0.83369647004078,-0.000457127184594428,1.57820304175377
"omegaM_pt.64",-0.408957806238428,0.838029394520174,-0.00046433072785184,2.04918302508595
"omegaM_pt.65",0.077870546590306,0.849748220643786,-0.000170289444261981,10.9123186859661
"omegaM_pt.66",0.306723621932788,0.851922588383863,0.000141796830714158,2.77749259419786
"omegaM_pt.67",0.437526409459799,0.860782503232057,0.000431835082593162,1.9673841044129
"omegaM_pt.68",0.246506384217662,0.864689863282131,0.000317800120406329,3.50777877833225
"omegaM_pt.69",0.734793287553898,0.869862797142022,0.000186944135716299,1.18381973798069
"omegaM_pt.70",0.160134318908894,0.884480198403535,2.5229909176672e-05,5.52336441326326
"omegaM_pt.71",0.112100270512338,0.920527571939344,1.24255755236016e-05,8.21164451907394
"lnqComb_pg",-0.298137140035216,0.0938029431098704,8.37251089592216e-05,0.314630183608759
"logitphi1_g",2.13065433625365,0.378159215353006,-2.23388495044219e-05,0.177485014306885
"logitphi1_g.1",1.05530987274318,0.320156177499737,-2.55731998199948e-06,0.303376463888773
"logitphi1_g.2",1.91758971878938,0.332248986346857,-0.0111741633628406,0.173263854666791
